Title: The Catalina Surveys Periodic Variable Star Catalog 
Authors: Drake A.J., Graham M.J., Djorgovski S.G., Catelan M., Mahabal A.A., 
         Torrealba .G., Garcia-Alvarez D., Donalek C., Prieto J.L., Williams R.,
         Larson S., Christensen E., Belokurov V., Koposov S.E., Beshore E., 
         Boattini A., Gibbs A., Hill .R., Kowalski R., Johnson J., Shelly F. 
Table: Periodic Variable Catalog
================================================================================
Byte-by-byte Description of file: apjs496324t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label   Explanations
--------------------------------------------------------------------------------
   1- 20 A20    ---      CSS     Catalina Sky Survey identifier
  22- 23 I2     h        RAh     Hour of Right Ascension (J2000) 
  25- 26 I2     min      RAm     Minute of Right Ascension (J2000) 
  28- 32 F5.2   s        RAs     Second of Right Ascension (J2000) 
      34 A1     ---      DE-     Sign of the Declination (J2000)
  35- 36 I2     deg      DEd     Degree of Declination (J2000) 
  38- 39 I2     arcmin   DEm     Arcminute of Declination (J2000) 
  41- 44 F4.1   arcsec   DEs     Arcsecond of Declination (J2000) 
  46- 50 F5.2   mag      <Vmag>  Average V band magnitude from AFD
  52- 62 F11.7  d        PF      ? Period
  64- 68 F5.2   mag      AV      Amplitude from AFD
  70- 71 I2     ---      Class   Numerical class based on Table 2
      73 A1     ---    f_Class   Flag on Class (1)
--------------------------------------------------------------------------------
Note (1): 
    a = Period is inexact based on light curve inspection. 
    b = An object exhibiting baseline variation due to spots. 
CSS_J052047.5-160615 05 20 47.53 -16 06 15.6 18.69   0.323742   0.63  1 a  
CSS_J052047.6+052714 05 20 47.60 +05 27 14.5 18.27   1.4707     0.31  2 
CSS_J052048.8-092736 05 20 48.81 -09 27 36.5 17.13   0.269754   0.31  1 
CSS_J052049.6+010515 05 20 49.66 +01 05 15.9 13.69   1.2044318  0.27  8 
CSS_J052050.1+104108 05 20 50.18 +10 41 08.0 16.22   0.35615    0.32  1 
CSS_J052051.3+103322 05 20 51.37 +10 33 22.6 19.00   0.261226   0.53  1 
CSS_J052052.6+110739 05 20 52.66 +11 07 39.0 16.39   0.273356   0.49  1 
CSS_J052052.8-092341 05 20 52.80 -09 23 41.6 17.00   0.240736   0.51  1 
CSS_J052053.2+092707 05 20 53.20 +09 27 07.8 17.29   0.251376   0.42  1 
CSS_J052054.4+003047 05 20 54.47 +00 30 47.0 17.11   0.304214   0.44  1 
CSS_J052055.9+123146 05 20 55.91 +12 31 46.2 16.74   0.457874   0.53  1 
CSS_J052058.7+165408 05 20 58.74 +16 54 08.3 14.28   0.402446   0.42  1 
CSS_J052059.4+211123 05 20 59.40 +21 11 23.1 16.17   0.405538   0.24  1 
CSS_J052100.2-130223 05 21 00.28 -13 02 23.7 17.60   0.259602   0.45  1 
CSS_J052100.9+141724 05 21 00.96 +14 17 24.0 18.47   0.264136   0.46  1 
CSS_J052102.3+145602 05 21 02.37 +14 56 02.7 17.42   6.3156     0.38  8 
CSS_J052103.7-110950 05 21 03.75 -11 09 50.8 16.14   0.34782    0.34  1 
CSS_J052104.7+104435 05 21 04.79 +10 44 35.3 17.56   0.345814   0.31  1 
CSS_J052104.9+034231 05 21 04.93 +03 42 31.7 18.77   0.343008   0.50  1 
CSS_J052105.6+033600 05 21 05.61 +03 36 00.9 16.84   0.359126   0.63  1 
CSS_J052105.8+132605 05 21 05.87 +13 26 05.5 17.17   0.381078   0.46  1 
CSS_J052106.4+133523 05 21 06.47 +13 35 23.4 15.65   0.488665   0.15  1 
CSS_J052107.0-145600 05 21 07.08 -14 56 00.2 16.60   0.32974    0.36  1 
CSS_J052107.6-041341 05 21 07.69 -04 13 41.8 14.38   1.66832    0.13  1 
CSS_J052108.4-053808 05 21 08.42 -05 38 08.1 14.44   0.288216   0.67  1 
CSS_J052108.9-135815 05 21 08.97 -13 58 15.7 13.92   0.276366   0.49  1 
CSS_J052109.3+001326 05 21 09.33 +00 13 26.8 14.73   0.284568   0.16  1 
CSS_J052109.7+033815 05 21 09.79 +03 38 15.3 16.78   0.381178   0.62  1 
CSS_J052110.2-054607 05 21 10.26 -05 46 07.6 17.87   0.254596   0.48  1 
CSS_J052110.3+013800 05 21 10.39 +01 38 00.4 14.63   1.5693684  0.24  2 
CSS_J052111.9+025619 05 21 11.94 +02 56 19.5 16.43   0.911094   0.23  1 
CSS_J052112.1+035710 05 21 12.12 +03 57 10.5 13.90   0.333534   0.23  1 
CSS_J052112.1-001143 05 21 12.13 -00 11 43.1 17.04   0.7984048  0.54  2 
CSS_J052113.8+111455 05 21 13.85 +11 14 55.0 18.65   0.237844   0.62  1 a  
CSS_J052114.5+110339 05 21 14.58 +11 03 39.1 13.97   0.318644   0.12  1 
CSS_J052116.9+065547 05 21 16.99 +06 55 47.6 15.93   0.4558712  0.22  8 
CSS_J052117.5+013935 05 21 17.59 +01 39 35.9 13.10   0.284373   0.23  5 
CSS_J052120.3-130326 05 21 20.35 -13 03 26.1 15.91   0.375264   0.23  1 
CSS_J052120.5+080739 05 21 20.57 +08 07 39.0 14.38   0.261394   0.44  1 
CSS_J052121.0+045916 05 21 21.07 +04 59 16.0 15.71  10.577000   0.33  2 
CSS_J052121.8-072858 05 21 21.83 -07 28 58.2 16.31   6.8240294  0.35  1 
CSS_J052123.8+092936 05 21 23.80 +09 29 36.2 15.14   0.494088   0.08  1 
CSS_J052125.0+044202 05 21 25.04 +04 42 02.7 14.32   0.413364   0.25  1 
CSS_J052125.5+005311 05 21 25.56 +00 53 11.1 15.58   0.8390542  0.17  1 
CSS_J052125.8-024606 05 21 25.83 -02 46 06.2 14.45   0.356638   0.40  1 
CSS_J052125.9-060121 05 21 25.99 -06 01 21.8 17.23   0.32027    0.87  1 
CSS_J052128.3+145627 05 21 28.39 +14 56 27.4 16.84   0.3511     0.62  1 
CSS_J052128.4+155434 05 21 28.45 +15 54 34.0 13.05 310.71325    1.38 13 
CSS_J052130.5-100203 05 21 30.56 -10 02 03.7 15.16   0.325194   0.17  1 
CSS_J052131.2+121447 05 21 31.21 +12 14 47.0 16.79   0.503695   0.57  1 
CSS_J052131.5+110137 05 21 31.58 +11 01 37.9 15.23   0.509972   0.39  1 
CSS_J052132.8+011008 05 21 32.84 +01 10 08.6 15.61   0.270658   0.15  1 
CSS_J052133.0-075233 05 21 33.07 -07 52 33.7 15.78   0.326864   0.25  2 
CSS_J052133.1-102545 05 21 33.11 -10 25 45.7 14.47   0.323178   0.21  1 
CSS_J052133.2+041838 05 21 33.24 +04 18 38.4 15.85   4.44404    0.29  2 
CSS_J052133.2+095119 05 21 33.29 +09 51 19.0 15.42   0.334842   0.18  1 
CSS_J052133.6+085425 05 21 33.69 +08 54 25.7 16.43   0.469294   0.14  1 
CSS_J052135.0+052029 05 21 35.02 +05 20 29.6 17.76   0.303713   0.32  1 
CSS_J052136.7+050334 05 21 36.73 +05 03 34.2 15.79   0.267796   0.27  1 
CSS_J052136.8+113902 05 21 36.88 +11 39 02.9 16.31   0.469017   0.31  1 
CSS_J052137.4+164235 05 21 37.45 +16 42 35.1 14.39   0.6027258  0.35  1 
CSS_J052139.5+143046 05 21 39.58 +14 30 46.0 15.61   0.302482   0.32  1 
CSS_J052139.8-004454 05 21 39.85 -00 44 54.3 16.02   0.433366   0.14  1 
CSS_J052141.6+041812 05 21 41.61 +04 18 12.4 16.11   1.04248    0.21  1 
CSS_J052143.3-162932 05 21 43.33 -16 29 32.1 15.10   0.375592   0.24  1 
CSS_J052145.8+011058 05 21 45.81 +01 10 58.0 18.21   0.220548   0.27  1 
CSS_J052146.0+155222 05 21 46.09 +15 52 22.9 18.25   0.345567   0.42  1 
CSS_J052148.6+022644 05 21 48.60 +02 26 44.8 16.98   0.27323    0.30  1 
CSS_J052149.2+031851 05 21 49.29 +03 18 51.1 16.13   0.321376   0.25  1 
CSS_J052149.4+042745 05 21 49.43 +04 27 45.7 15.82   0.322943   0.60  1 
CSS_J052150.1+092808 05 21 50.13 +09 28 08.2 16.58   0.442668   0.37  1 
CSS_J052150.1-111218 05 21 50.18 -11 12 18.2 14.87   8.7033     0.13  1 
CSS_J052150.7-032647 05 21 50.71 -03 26 47.9 15.97   0.349842   0.42  1 
CSS_J052152.0+012122 05 21 52.07 +01 21 22.7 16.03   0.425262   0.17  1 
CSS_J052154.6-150440 05 21 54.62 -15 04 40.2 13.99   0.389122   0.36  1 
CSS_J052154.7+023119 05 21 54.79 +02 31 19.2 16.38   5.08022    0.12  8 
CSS_J052155.9+124150 05 21 55.94 +12 41 50.6 17.68   0.257174   0.41  1 
CSS_J052156.6-062027 05 21 56.64 -06 20 27.4 17.04   0.7699468  0.39  2 
CSS_J052159.2+143933 05 21 59.23 +14 39 33.9 17.54   0.446837   0.34  1 
CSS_J052200.0-172814 05 22 00.03 -17 28 14.7 14.05   3.6207915  0.18  8 a  
CSS_J052200.4-063113 05 22 00.44 -06 31 13.8 18.19   0.257414   0.49  1 
CSS_J052201.9+164412 05 22 01.91 +16 44 12.4 17.94   0.455194   0.53  1 a  
CSS_J052202.1+014915 05 22 02.12 +01 49 15.1 15.97   1.35164    0.40  2 
CSS_J052202.5-020046 05 22 02.59 -02 00 46.7 16.94   0.37984    0.31  1 
CSS_J052203.6+163537 05 22 03.62 +16 35 37.6 17.69   0.458416   0.24  1 
CSS_J052205.4-114806 05 22 05.41 -11 48 06.0 15.36   0.404512   0.15  1 
CSS_J052206.7+045617 05 22 06.74 +04 56 17.1 18.91   0.371968   0.42  1 a  
CSS_J052207.9-011005 05 22 07.90 -01 10 05.7 13.84   1.45143    0.07  1 
CSS_J052208.0-155143 05 22 08.09 -15 51 43.2 13.77   0.510663   0.14  1 
CSS_J052209.0-040950 05 22 09.03 -04 09 50.9 15.66   5.39375    0.15  8 
CSS_J052210.4-143218 05 22 10.42 -14 32 18.4 18.02   0.239518   0.59  1 
CSS_J052210.7+041943 05 22 10.71 +04 19 43.1 16.08   0.324184   0.29  1 
CSS_J052212.2+091951 05 22 12.21 +09 19 51.9 14.36   0.558185   0.19  1 
CSS_J052213.0+002021 05 22 13.01 +00 20 21.1 15.16   8.06849    0.16  8 
CSS_J052213.1-024311 05 22 13.16 -02 43 11.0 15.67   0.659321   0.45  1 
CSS_J052215.8+164122 05 22 15.87 +16 41 22.2 13.73   1.0717435  0.55  1 
CSS_J052215.9+083739 05 22 15.91 +08 37 39.8 14.32 406.875      1.88 13 
CSS_J052217.0-043044 05 22 17.05 -04 30 44.4 15.65   0.301795   0.19  5 
CSS_J052218.3-035132 05 22 18.37 -03 51 32.3 16.88   0.45374    0.24  1 
CSS_J052219.6-003747 05 22 19.68 -00 37 47.8 16.59   0.251446   0.80  1 
CSS_J052220.7-121527 05 22 20.72 -12 15 27.1 15.42   0.290704   0.12  1 
CSS_J052221.3+051829 05 22 21.36 +05 18 29.2 13.67   0.3423     0.19  1 
CSS_J052221.7-160922 05 22 21.74 -16 09 22.5 16.19   0.285314   0.69  1 
CSS_J052224.1+153326 05 22 24.14 +15 33 26.0 16.95   0.446042   0.51  1 
CSS_J052224.8+042236 05 22 24.89 +04 22 36.1 16.36   0.408604   0.33  1 
CSS_J052225.0+084823 05 22 25.08 +08 48 23.6 14.70   1.47856    0.09  1 
CSS_J052225.5-033143 05 22 25.52 -03 31 43.2 16.24   0.3537929  0.19  5 
CSS_J052227.5+083056 05 22 27.57 +08 30 56.4 16.15   0.362716   0.78  1 
CSS_J052229.1+021829 05 22 29.18 +02 18 29.9 13.20   4.98333    0.31  8 
CSS_J052231.3+045607 05 22 31.33 +04 56 07.9 16.41   0.323203   0.22  5 
CSS_J052232.0-101820 05 22 32.00 -10 18 20.3 13.95   1.65425    0.17  1 
CSS_J052232.0-160252 05 22 32.06 -16 02 52.4 16.26   0.263286   0.43  1 
CSS_J052232.0-090826 05 22 32.08 -09 08 26.2 17.11   0.264678   0.22  1 
CSS_J052232.3-021059 05 22 32.39 -02 10 59.2 16.09   0.3553     0.13  1 
CSS_J052233.3-075659 05 22 33.30 -07 56 59.8 13.73   1.37005    0.62  2 
CSS_J052233.4-093538 05 22 33.41 -09 35 38.1 13.92   0.342692   0.23  1 
CSS_J052235.3+000232 05 22 35.39 +00 02 32.6 15.32   6.1518058  0.26  8 
CSS_J052235.8-071802 05 22 35.81 -07 18 02.5 13.89   0.33689    0.13  1 
CSS_J052236.4+093952 05 22 36.42 +09 39 52.3 15.32   0.425045   0.11  1 
CSS_J052236.7+172717 05 22 36.70 +17 27 17.6 15.38   0.3511491  0.39  5 
CSS_J052237.6+112832 05 22 37.60 +11 28 32.0 17.20   0.20307    0.39 14 c 
CSS_J052239.1-120243 05 22 39.13 -12 02 43.5 15.36   0.280634   0.43  1 
CSS_J052239.5+042039 05 22 39.55 +04 20 39.4 15.27   2.26414    0.30  2 
CSS_J052239.7-082549 05 22 39.72 -08 25 49.7 14.81   0.475822   0.30  1 
CSS_J052242.2-134750 05 22 42.24 -13 47 50.1 12.85   3.0578     0.38  2 
CSS_J052244.8-010231 05 22 44.88 -01 02 31.9 14.49   8.1744842  0.35  8 
CSS_J052245.9-014049 05 22 45.97 -01 40 49.0 14.77   1.36265    0.39  2 
CSS_J052248.4+103803 05 22 48.48 +10 38 03.0 15.81   0.332732   0.52  1 
CSS_J052248.5+105753 05 22 48.58 +10 57 53.5 18.99   0.259772   0.74  1 
CSS_J052249.9-135841 05 22 49.95 -13 58 41.3 15.99   1.60348    0.19  8 
CSS_J052250.4+184857 05 22 50.47 +18 48 57.3 15.94   0.298617   0.54  1 
CSS_J052253.5-022823 05 22 53.53 -02 28 23.6 13.66   0.623267   0.73  1 
CSS_J052254.0+131616 05 22 54.03 +13 16 16.6 16.26   0.382486   0.21  1 
CSS_J052254.9-122036 05 22 54.96 -12 20 36.8 15.97   0.417704   0.17  1 
CSS_J052255.2-094520 05 22 55.24 -09 45 20.9 16.92   0.719508   0.22  1 
CSS_J052258.1+061200 05 22 58.18 +06 12 00.1 16.96   0.319108   0.49  1 
CSS_J052258.4+005805 05 22 58.40 +00 58 05.6 14.94  10.5352     0.15  1 
CSS_J052259.9+073620 05 22 59.96 +07 36 20.5 14.90   0.8215618  0.66  1 
CSS_J052300.2+091326 05 23 00.24 +09 13 26.2 15.13   0.321304   0.35  1 
CSS_J052300.2+100625 05 23 00.26 +10 06 25.7 14.82   0.7305397  0.34  1 
CSS_J052300.5+131803 05 23 00.57 +13 18 03.3 15.83   0.389174   0.44  1 
CSS_J052301.8+045137 05 23 01.80 +04 51 37.7 16.45   0.25049    0.17  1 
CSS_J052303.5-064631 05 23 03.53 -06 46 31.1 15.70   5.2286043  0.14  8 b  
CSS_J052304.5+113704 05 23 04.52 +11 37 04.0 15.23   0.7335458  0.45  1 
CSS_J052305.3-004007 05 23 05.36 -00 40 07.9 15.43   9.68912    0.13  1 
CSS_J052305.9+013851 05 23 05.94 +01 38 51.5 15.99   2.07152    0.17  1 
CSS_J052306.0+103100 05 23 06.04 +10 31 00.9 15.62   0.338658   0.26  1 
CSS_J052308.5+015332 05 23 08.55 +01 53 32.6 13.92   0.31976    0.14  1 
CSS_J052309.6+013432 05 23 09.62 +01 34 32.4 15.48  11.0303     0.10  1 
CSS_J052309.6-070650 05 23 09.65 -07 06 50.4 14.34   0.32518    0.19  1 
CSS_J052309.8+033859 05 23 09.83 +03 38 59.8 16.62   3.2911000  0.50  2 
CSS_J052311.3+061855 05 23 11.32 +06 18 55.5 17.18   0.430548   0.88  1 
CSS_J052312.3+051930 05 23 12.34 +05 19 30.0 17.25   0.564518   0.68  1 
CSS_J052312.5-090742 05 23 12.56 -09 07 42.4 12.35   0.401982   0.30  1 
CSS_J052312.8+103436 05 23 12.86 +10 34 36.8 12.36   1.0463164  0.42  1 
CSS_J052314.1+175814 05 23 14.16 +17 58 14.3 13.67   0.325853   0.47  5 
CSS_J052314.2+090326 05 23 14.26 +09 03 26.0 14.25   1.9753700  0.43  2 
CSS_J052314.7-005058 05 23 14.79 -00 50 58.4 14.25   0.484779   0.07  1 a  
CSS_J052315.1-010534 05 23 15.16 -01 05 34.4 17.67   0.279464   0.27  1 
CSS_J052315.6+101443 05 23 15.63 +10 14 43.1 14.22   1.0657772  0.27  1 
CSS_J052316.1+030852 05 23 16.11 +03 08 52.6 16.86   0.355366   0.28  1 
CSS_J052316.7+161748 05 23 16.70 +16 17 48.4 17.18   0.610133   0.40  1 
CSS_J052317.4+050325 05 23 17.43 +05 03 25.9 16.65   1.35876    0.50  2 
CSS_J052318.5+041537 05 23 18.58 +04 15 37.8 11.85   2.15111    0.95  2 
CSS_J052318.9+023535 05 23 18.93 +02 35 35.4 13.94   1.8964680  0.31  2 
CSS_J052319.4-011554 05 23 19.41 -01 15 54.9 13.85   0.2796866  0.10  5 
CSS_J052320.3+151813 05 23 20.32 +15 18 13.0 19.07   0.319842   0.71  1 
CSS_J052320.9+045424 05 23 20.91 +04 54 24.4 14.02   0.506292   0.24  1 
CSS_J052321.9+034455 05 23 21.98 +03 44 55.9 14.72   7.2491609  0.13  8 
CSS_J052323.1+051724 05 23 23.13 +05 17 24.6 17.60   0.447677   0.66  1 
CSS_J052323.2-033243 05 23 23.26 -03 32 43.5 15.45   1.3502456  0.27  8 
CSS_J052323.7+013214 05 23 23.70 +01 32 14.7 15.18   6.56215    0.15  8 
CSS_J052323.8-040845 05 23 23.87 -04 08 45.6 18.25   0.348566   0.42  1 
CSS_J052324.1+145356 05 23 24.12 +14 53 56.2 13.83   4.3119400  0.38  2 
CSS_J052324.4-145525 05 23 24.46 -14 55 25.9 15.44   0.352062   0.32  1 
CSS_J052324.5+044243 05 23 24.57 +04 42 43.3 15.45   0.335088   0.17  1 
CSS_J052324.6-100927 05 23 24.64 -10 09 27.1 15.47   0.345612   0.11  1 
CSS_J052324.9+161424 05 23 24.92 +16 14 24.5 17.85   0.384916   0.35  1 a  
CSS_J052325.5+110332 05 23 25.56 +11 03 32.1 17.72   0.489178   0.53  1 
CSS_J052327.0-020138 05 23 27.00 -02 01 38.8 15.83   5.3832     0.17  8 
CSS_J052327.2-142850 05 23 27.23 -14 28 50.0 15.55   0.267422   0.18  1 
CSS_J052328.4-061059 05 23 28.47 -06 10 59.8 16.97   0.318026   0.19  1 
CSS_J052330.6-070128 05 23 30.63 -07 01 28.7 17.19   0.346464   0.34  1 
CSS_J052330.8+015118 05 23 30.89 +01 51 18.6 14.28   1.2397549  0.25  8 
CSS_J052332.2+190247 05 23 32.26 +19 02 47.2 13.39   0.439906   0.47  1 
CSS_J052332.3-182433 05 23 32.33 -18 24 33.5 15.85   0.34058    0.31  1 
CSS_J052332.4-093545 05 23 32.48 -09 35 45.3 14.15   0.87675    0.18  2 
CSS_J052332.9+120930 05 23 32.91 +12 09 30.4 16.60   0.299474   0.27  1 
CSS_J052334.0-015619 05 23 34.00 -01 56 19.6 15.37   1.4208     0.59  2 
CSS_J052334.6-030626 05 23 34.61 -03 06 26.4 14.53   0.4693117  0.13  8 
CSS_J052337.5-122157 05 23 37.55 -12 21 57.1 15.27   0.82139    0.65  2 
CSS_J052337.7+033335 05 23 37.75 +03 33 35.1 16.64   0.561132   0.64  1 
CSS_J052337.8+093527 05 23 37.89 +09 35 27.6 16.05   0.294959   0.48  1 
CSS_J052341.9-103413 05 23 41.99 -10 34 13.3 15.57   0.282974   0.20  1 
CSS_J052342.3+030656 05 23 42.36 +03 06 56.5 17.50   0.49       0.25  2 
CSS_J052342.5+104344 05 23 42.56 +10 43 44.8 18.72   0.324382   0.39  1 
CSS_J052342.9+005224 05 23 42.95 +00 52 24.5 14.18   0.363834   0.73  1 
CSS_J052343.7+094634 05 23 43.72 +09 46 34.5 17.42   0.30223    0.51  1 
CSS_J052343.7+145256 05 23 43.76 +14 52 56.7 13.95   0.7419575  0.39  2 
CSS_J052344.6-150445 05 23 44.60 -15 04 45.8 15.63   0.309128   0.28  1 
CSS_J052345.3+002057 05 23 45.39 +00 20 57.2 15.05   0.28259    0.16  1 
CSS_J052346.1-101012 05 23 46.17 -10 10 12.5 16.15   0.073842   0.35 11 
CSS_J052346.7-090850 05 23 46.75 -09 08 50.3 13.63   0.349776   0.12  1 
CSS_J052346.9+020022 05 23 46.99 +02 00 22.9 16.17   1.25221    1.68  2 d  
CSS_J052347.5-020748 05 23 47.58 -02 07 48.2 13.68   4.2913107  0.16  8 
CSS_J052347.8-020735 05 23 47.89 -02 07 35.2 15.04   9.1842737  0.17  8 
CSS_J052348.2-100752 05 23 48.26 -10 07 52.8 15.48   0.616829   0.58  2 
CSS_J052348.4+132015 05 23 48.41 +13 20 15.9 14.58   0.407602   0.28  1 
CSS_J052348.7+000241 05 23 48.75 +00 02 41.2 15.40   4.52137    0.17  8 
CSS_J052348.7+004808 05 23 48.78 +00 48 08.2 15.29   0.402922   0.36  1 
CSS_J052349.5+055432 05 23 49.54 +05 54 32.2 12.69   0.9481856  0.50  1 
CSS_J052349.7+105435 05 23 49.73 +10 54 35.1 15.63   0.274329   0.09  1 
CSS_J052350.5+085335 05 23 50.52 +08 53 35.3 16.94   0.509869   0.21  1 
CSS_J052350.5+124811 05 23 50.59 +12 48 11.4 18.20   0.334442   0.48  1 
CSS_J052350.8-014548 05 23 50.82 -01 45 48.6 14.70   0.546629   0.47  1 
CSS_J052354.9-031315 05 23 54.97 -03 13 15.9 13.32   0.46862    0.19  1 
CSS_J052357.0+164809 05 23 57.08 +16 48 09.2 12.51   0.414894   0.50  1 
CSS_J052358.2+075908 05 23 58.20 +07 59 08.9 16.30   0.5145978  0.62  4 
CSS_J052358.7-020538 05 23 58.70 -02 05 38.5 13.24   0.486951   0.32  1 
CSS_J052400.7-021241 05 24 00.74 -02 12 41.5 13.54   6.92521    0.16  8 
CSS_J052400.7-034735 05 24 00.76 -03 47 35.0 15.17   5.07182    0.12  8 
CSS_J052401.5+013704 05 24 01.55 +01 37 04.8 15.27   1.20558    0.12  1 
CSS_J052402.1-064217 05 24 02.11 -06 42 17.5 16.80   0.26469    0.39  1 
CSS_J052402.2+005659 05 24 02.24 +00 56 59.0 15.09   5.2146071  0.16  8 
CSS_J052403.3+134151 05 24 03.37 +13 41 51.1 17.17   0.4859408  0.52  2 
CSS_J052403.7-084149 05 24 03.77 -08 41 49.1 13.83   2.3026550  0.19  1 
CSS_J052404.2+103858 05 24 04.26 +10 38 58.3 18.12   0.39605    0.31  1 a  
CSS_J052405.3-003850 05 24 05.34 -00 38 50.1 14.97   9.5536     0.17  1 
CSS_J052406.0-094804 05 24 06.03 -09 48 04.0 16.70   0.7302430  0.24  2 
CSS_J052407.5-004838 05 24 07.56 -00 48 38.9 14.35   1.29291    0.28  1 
CSS_J052407.7+040506 05 24 07.72 +04 05 06.9 17.43   0.6069294  0.35  1 
CSS_J052408.3-094427 05 24 08.38 -09 44 27.6 14.15   0.363856   0.32  1 
CSS_J052409.9+154356 05 24 09.98 +15 43 56.6 13.34   1.83535    0.11  1 
CSS_J052410.2-110650 05 24 10.27 -11 06 50.0 16.04   0.244574   0.73  1 
CSS_J052411.2+162035 05 24 11.26 +16 20 35.5 15.68   0.355942   0.44  1 
CSS_J052411.3+093957 05 24 11.30 +09 39 57.5 13.12   0.91631    0.44  1 
CSS_J052412.4+002010 05 24 12.47 +00 20 10.0 13.35   0.392742   0.36  1 
CSS_J052413.0-071303 05 24 13.08 -07 13 03.6 14.02   0.54383    0.06  1 
CSS_J052413.3-014441 05 24 13.32 -01 44 41.5 14.56   0.262039   0.54  1 
CSS_J052414.7+013034 05 24 14.73 +01 30 34.5 14.71   2.6554218  0.14  1 
CSS_J052416.2+094114 05 24 16.21 +09 41 14.8 15.17   1.8685476  0.87  2 
CSS_J052416.3+162116 05 24 16.34 +16 21 16.3 16.95   0.392478   0.31  1 
CSS_J052416.5+110813 05 24 16.50 +11 08 13.9 17.56   0.336846   0.40  1 
CSS_J052417.3-173903 05 24 17.38 -17 39 03.8 14.85   0.255956   0.18  1 
CSS_J052418.1-013119 05 24 18.13 -01 31 19.6 15.90   6.3149652  0.13  8 
CSS_J052418.6-012154 05 24 18.63 -01 21 54.5 19.52   0.266736   0.58  1 a  
CSS_J052418.9+010151 05 24 18.97 +01 01 51.5 14.42   0.5123252  0.11  1 
CSS_J052419.4-034422 05 24 19.42 -03 44 22.9 14.79   0.26178    0.19  1 
CSS_J052420.8+012405 05 24 20.87 +01 24 05.2 14.85   8.50362    0.16  8 
CSS_J052422.0+125649 05 24 22.06 +12 56 49.2 17.22   0.490653   0.54  1 
CSS_J052422.3+090139 05 24 22.32 +09 01 39.6 15.86   0.5876600  0.47  2 
CSS_J052423.3-054651 05 24 23.36 -05 46 51.1 15.47   0.408858   0.25  1 
CSS_J052423.7+021629 05 24 23.77 +02 16 29.8 15.39   7.6307792  0.13  1 
CSS_J052424.2+133550 05 24 24.28 +13 35 50.4 16.29   0.293395   0.49  1 
CSS_J052424.6-041504 05 24 24.61 -04 15 04.6 18.36   1.35351    0.67  1 
CSS_J052424.7+023851 05 24 24.73 +02 38 51.1 16.70   0.267214   0.32  1 
CSS_J052424.9-042811 05 24 24.93 -04 28 11.9 15.01   1.6020223  0.56  2 
CSS_J052425.7+012525 05 24 25.70 +01 25 25.6 17.80   0.315096   0.66  1 
CSS_J052426.5-030124 05 24 26.52 -03 01 24.4 13.01   3.6132750  0.36  1 
CSS_J052426.8+002921 05 24 26.82 +00 29 21.1 14.52   5.9596531  0.09  8 a  
CSS_J052428.4+042921 05 24 28.44 +04 29 21.1 14.52   0.352028   0.24  1 
CSS_J052430.0-063228 05 24 30.02 -06 32 28.4 16.45   0.309316   0.75  1 
CSS_J052431.8+092723 05 24 31.89 +09 27 23.0 14.96   0.532153   0.73  1 
CSS_J052435.0-020413 05 24 35.03 -02 04 13.5 13.67   0.299186   0.10  1 
CSS_J052437.3-051207 05 24 37.36 -05 12 07.9 14.82   0.303858   0.45  1 
CSS_J052438.3-074118 05 24 38.36 -07 41 18.3 16.39   0.304864   0.11  1 
CSS_J052440.4+045314 05 24 40.49 +04 53 14.7 16.05   0.301426   0.40  1 
CSS_J052442.6+013151 05 24 42.67 +01 31 51.4 18.02   0.7184740  0.70  2 a  
CSS_J052442.8-060446 05 24 42.83 -06 04 46.3 15.66   0.285217   0.10  1 
CSS_J052444.9-065453 05 24 44.98 -06 54 53.0 15.59   5.6526780  0.11  8 
CSS_J052446.0-130112 05 24 46.03 -13 01 12.8 13.13   0.362643   0.47  1 
CSS_J052447.2+033259 05 24 47.25 +03 32 59.0 16.22   0.29374    0.44  1 
CSS_J052447.3+021433 05 24 47.37 +02 14 33.0 15.94   1.24452    0.20  1 
CSS_J052447.7+013628 05 24 47.76 +01 36 28.4 14.85   0.974024   0.18  1 
CSS_J052448.7+033035 05 24 48.71 +03 30 35.0 13.11   0.49474    0.25  1 
CSS_J052449.0-010157 05 24 49.04 -01 01 57.9 17.01   0.247476   0.47  1 
CSS_J052450.7+151106 05 24 50.71 +15 11 06.0 15.78   0.350138   0.30  1 
CSS_J052450.8+183322 05 24 50.84 +18 33 22.1 15.43   0.4546896  0.91  4 
CSS_J052451.3-050055 05 24 51.39 -05 00 55.8 15.31   1.98653    0.33  8 
CSS_J052452.7+054434 05 24 52.78 +05 44 34.4 16.29   0.388464   0.24  1 
CSS_J052455.0+011508 05 24 55.04 +01 15 08.0 15.09   0.9634106  0.13  1 
CSS_J052456.7-165008 05 24 56.73 -16 50 08.0 14.00   0.690353   0.38  1 
CSS_J052458.2+002536 05 24 58.24 +00 25 36.3 16.50   0.391636   0.35  1 
CSS_J052459.5+122049 05 24 59.53 +12 20 49.3 16.87   0.29251    0.43  1 
CSS_J052500.5-012219 05 25 00.53 -01 22 19.1 13.38   0.616502   0.34  1 
CSS_J052500.8+104229 05 25 00.85 +10 42 29.3 16.40   0.33323    0.16  1 
